,SampleName,SpeciesID,SpecimenID,taxon,country,Elevation,Latitude,Longitude,class.dim2.n0,probass.dim2.n0.g1,probass.dim2.n0.g2,probass.dim2.n0.g3,probass.dim2.n0.g4,probass.dim2.n0.g5,probass.dim2.n0.g6,NMDS1.dim2.n0,NMDS2.dim2.n0,class.dim3.n0,probass.dim3.n0.g1,probass.dim3.n0.g2,probass.dim3.n0.g3,probass.dim3.n0.g4,probass.dim3.n0.g5,probass.dim3.n0.g6,probass.dim3.n0.g7,probass.dim3.n0.g8,probass.dim3.n0.g9,NMDS1.dim3.n0,NMDS2.dim3.n0,NMDS3.dim3.n0,class.dim4.n0,probass.dim4.n0.g1,probass.dim4.n0.g2,probass.dim4.n0.g3,probass.dim4.n0.g4,probass.dim4.n0.g5,probass.dim4.n0.g6,probass.dim4.n0.g7,probass.dim4.n0.g8,probass.dim4.n0.g9,probass.dim4.n0.g10,NMDS1.dim4.n0,NMDS2.dim4.n0,NMDS3.dim4.n0,NMDS4.dim4.n0,class.dim5.n0,probass.dim5.n0.g1,probass.dim5.n0.g2,probass.dim5.n0.g3,probass.dim5.n0.g4,probass.dim5.n0.g5,probass.dim5.n0.g6,probass.dim5.n0.g7,probass.dim5.n0.g8,probass.dim5.n0.g9,NMDS1.dim5.n0,NMDS2.dim5.n0,NMDS3.dim5.n0,NMDS4.dim5.n0,NMDS5.dim5.n0,class.dim6.n0,probass.dim6.n0.g1,probass.dim6.n0.g2,probass.dim6.n0.g3,probass.dim6.n0.g4,probass.dim6.n0.g5,probass.dim6.n0.g6,probass.dim6.n0.g7,probass.dim6.n0.g8,probass.dim6.n0.g9,NMDS1.dim6.n0,NMDS2.dim6.n0,NMDS3.dim6.n0,NMDS4.dim6.n0,NMDS5.dim6.n0,NMDS6.dim6.n0,class.dim7.n0,probass.dim7.n0.g1,probass.dim7.n0.g2,probass.dim7.n0.g3,probass.dim7.n0.g4,probass.dim7.n0.g5,probass.dim7.n0.g6,probass.dim7.n0.g7,probass.dim7.n0.g8,probass.dim7.n0.g9,probass.dim7.n0.g10,NMDS1.dim7.n0,NMDS2.dim7.n0,NMDS3.dim7.n0,NMDS4.dim7.n0,NMDS5.dim7.n0,NMDS6.dim7.n0,NMDS7.dim7.n0,class.dim8.n0,probass.dim8.n0.g1,probass.dim8.n0.g2,probass.dim8.n0.g3,probass.dim8.n0.g4,probass.dim8.n0.g5,probass.dim8.n0.g6,probass.dim8.n0.g7,probass.dim8.n0.g8,probass.dim8.n0.g9,probass.dim8.n0.g10,NMDS1.dim8.n0,NMDS2.dim8.n0,NMDS3.dim8.n0,NMDS4.dim8.n0,NMDS5.dim8.n0,NMDS6.dim8.n0,NMDS7.dim8.n0,NMDS8.dim8.n0
84,FZ503_E_revoluta_Plate4,FZ503_E_revoluta,FZ503,revoluta,Chile,529,-36.6002778,-71.4691667,3,1.73E-19,3.23E-17,0.960765226,0.039234774,1.29E-26,0,-0.17569041,-0.017107581,2,2.83E-29,0.999981394,1.41E-55,6.27E-46,9.04E-22,1.85E-05,0,0,1.16E-07,0.094387748,-0.005819901,-0.026445839,1,1,1.98E-12,1.51E-44,1.33E-76,4.61E-42,5.14E-28,0,2.01E-11,1.77E-12,0,0.049586814,0.012113531,0.008166684,-0.002975803,2,6.67E-16,1,2.39E-41,2.59E-41,6.36E-15,0,5.01E-17,1.13E-14,0,0.097710394,0.005045793,-0.038630525,0.011127725,0.01635365,1,1,9.28E-37,1.59E-11,1.35E-62,1.11E-59,0,7.27E-19,2.37E-23,0,-0.060592772,-0.000139871,0.007787622,0.002159578,0.010199785,-0.001623732,2,1.51E-19,1,3.30E-60,1.94E-19,0,1.51E-128,7.60E-23,1.34E-21,0,0,0.060038235,0.00081294,-0.006028848,0.001624519,0.009961255,-0.005091379,-0.009831364,2,6.60E-22,1,2.35E-58,1.21E-19,0,1.11E-283,3.34E-23,1.21E-25,0,1.06E-177,0.077812227,-0.007000352,-0.010191834,0.018837592,0.004457138,0.003223376,0.034097029,0.000764475
85,FZ126_E_myrtoidea_Plate4,FZ126_E_myrtoidea,FZ126,myrtoidea,Chile,1650,-32.99305556,-71.02944444,3,8.88E-18,2.27E-16,0.97188899,0.02811101,6.39E-24,0,-0.161453193,-0.006968278,2,4.37E-27,0.999956635,3.54E-54,1.74E-39,4.76E-20,3.79E-05,0,0,5.48E-06,0.087382213,0.003273458,-0.020114925,1,0.999999995,7.93E-12,1.92E-41,3.54E-74,1.23E-35,9.63E-25,0,5.35E-09,2.18E-12,0,0.047781927,0.004160098,0.004876475,-0.000714657,2,2.54E-15,1,2.53E-38,2.39E-35,1.35E-13,0,1.68E-13,3.94E-15,0,0.09704731,0.001060767,-0.022614267,0.010078655,0.009255678,1,1,3.82E-36,1.17E-10,1.48E-57,3.92E-52,0,3.28E-18,3.97E-19,0,-0.057335616,-0.003080824,-0.000268068,-0.001442415,0.008813516,-0.005251779,2,2.50E-19,1,8.42E-56,2.99E-17,0,1.49E-112,5.72E-23,5.69E-17,0,0,0.056851376,0.003461252,0.000911209,-0.003973589,0.010933714,-0.007327368,-0.006556293,2,2.04E-21,1,6.06E-56,2.85E-18,0,1.39E-251,4.04E-19,3.03E-26,0,1.91E-164,0.077721397,-0.001500068,-0.002676954,0.00769376,0.002200792,-0.013628958,0.026965104,-0.006731184
86,FZ330_E_myrtoidea_Plate4,FZ330_E_myrtoidea,FZ330,myrtoidea,Chile,1945,-33.3105556,-70.3252778,3,1.78E-16,8.76E-16,0.942053834,0.057946166,1.41E-21,0,-0.153491974,0.003273081,2,2.44E-25,0.999895774,7.58E-52,4.53E-39,1.83E-19,0.00010298,0,0,1.25E-06,0.083453221,0.001511482,-0.024554912,1,0.999999988,2.22E-11,1.74E-41,6.23E-69,1.53E-35,1.93E-24,0,1.22E-08,3.32E-13,0,0.045908361,0.005830578,0.007600263,0.001037002,2,1.58E-14,1,5.80E-39,2.22E-35,2.31E-13,0,2.31E-12,4.23E-16,0,0.09233871,-4.42E-05,-0.024504945,0.018100696,0.012941934,1,1,3.65E-34,1.69E-10,6.20E-59,1.78E-51,0,1.40E-18,1.65E-16,0,-0.055569199,-0.004232645,0.004064072,-0.005547143,0.00922855,0.005917558,2,1.47E-18,1,3.21E-58,4.63E-18,0,7.81E-115,5.58E-23,4.27E-16,0,0,0.056081869,0.003825874,-0.004188282,-0.00421082,0.01254991,0.003934922,0.000986985,2,1.85E-20,1,8.50E-57,1.09E-18,0,8.28E-256,1.92E-17,5.48E-26,0,2.64E-166,0.07577811,-0.002045621,-0.009268861,0.009293013,-0.002492382,-0.000668286,0.024037107,-0.019976301
87,FZ333_E_myrtoidea_Plate4,FZ333_E_myrtoidea,FZ333,myrtoidea,Chile,2034,-33.3005556,-70.3180556,3,1.33E-17,3.41E-17,0.943656014,0.056343986,1.37E-21,0,-0.162192008,0.012604521,2,6.21E-27,0.999973776,5.36E-57,3.42E-38,1.30E-20,2.40E-05,0,0,2.20E-06,0.087419564,0.007193454,-0.026011075,1,0.999999999,1.92E-11,4.03E-43,2.55E-71,5.89E-36,6.30E-28,0,3.70E-12,1.02E-09,0,0.046135543,0.006464579,0.011421302,-0.007294569,2,6.79E-15,1,4.28E-40,9.90E-36,1.40E-14,0,1.97E-18,8.73E-12,0,0.092875614,-0.00703416,-0.034427003,0.002092784,0.018907583,1,1,2.72E-34,6.56E-11,2.01E-61,3.46E-53,0,4.73E-15,1.60E-21,0,-0.057212771,-0.004307239,0.00723355,0.003017282,0.004326083,0.010068342,2,2.48E-18,1,7.01E-61,3.80E-19,0,1.41E-117,6.32E-18,2.99E-21,0,0,0.05815471,0.005200841,-0.006729384,0.004951905,0.005572978,0.006281789,-0.002363919,2,4.60E-20,1,2.10E-57,2.23E-19,0,6.21E-259,8.27E-22,2.42E-20,0,5.98E-162,0.072973139,-0.001229218,-0.010553617,0.019138267,0.008870504,0.003024553,0.027254994,-0.024376492
88,FZ347_E_myrtoidea_Plate1,FZ347_E_myrtoidea,FZ347,myrtoidea,Chile,2086,-33.3002778,-70.3177778,3,7.03E-17,9.90E-16,0.958484864,0.041515136,8.10E-23,0,-0.155619496,-0.004558483,2,3.20E-25,0.999790684,7.68E-50,4.95E-42,1.63E-19,0.000209137,0,0,1.79E-07,0.084137066,-0.005051084,-0.027414372,1,0.999999998,2.50E-11,3.37E-42,2.89E-67,2.94E-37,1.70E-25,0,1.80E-09,4.33E-13,0,0.045372426,0.008902518,0.009899795,0.000104505,2,2.60E-14,1,4.51E-36,3.21E-36,1.95E-13,0,9.63E-15,6.19E-14,0,0.093067129,0.001174449,-0.033005275,0.006961274,0.004172167,1,1,4.30E-34,2.80E-10,8.19E-55,2.22E-53,0,1.09E-17,1.51E-19,0,-0.055657895,-0.000708136,0.002195507,0.003594069,0.014191653,0.001510262,2,1.04E-18,1,7.46E-54,7.10E-17,0,8.90E-116,6.09E-22,1.60E-17,0,0,0.055707038,0.001156356,-0.000559199,-0.001712694,0.012965758,-0.011029936,0.001559264,2,5.47E-20,1,8.63E-53,3.74E-18,0,1.06E-251,1.93E-19,1.18E-24,0,2.91E-161,0.073112308,-0.001849188,-0.001862482,0.015842115,0.000802398,-0.013771797,0.028213975,-0.019713724
89,FZ348_E_myrtoidea_Plate4,FZ348_E_myrtoidea,FZ348,myrtoidea,Chile,2060,-33.3027778,-70.3197223,3,1.74E-15,2.01E-15,0.818509004,0.181490996,1.67E-19,0,-0.149116309,0.013586507,2,3.10E-25,0.999443048,4.07E-53,6.28E-35,2.83E-18,0.000292727,1.16E-300,0,0.000264226,0.08350793,0.008997017,-0.015902047,1,0.999999995,7.71E-11,4.90E-39,1.27E-70,2.65E-32,8.15E-25,0,9.99E-10,3.80E-09,0,0.044915466,0.002177579,0.006210349,-0.006080541,2,3.02E-14,1,1.39E-37,5.11E-32,1.56E-12,0,9.03E-14,4.56E-11,0,0.090951331,-0.001301601,-0.017189048,0.002036674,0.02457446,1,0.999999999,2.85E-34,6.49E-10,4.26E-57,3.08E-47,0,1.08E-13,6.06E-18,0,-0.055329591,-0.006168276,-0.000534301,-0.000507919,0.000679321,0.005187956,2,1.79E-18,1,5.28E-56,8.67E-17,0,2.03E-104,2.15E-16,6.36E-17,0,0,0.05625568,0.006758801,0.001463428,8.25E-05,0.002508371,0.003651807,-0.002421501,2,6.16E-20,1,3.39E-53,2.14E-17,0,6.81E-239,3.22E-18,4.73E-19,0,8.38E-146,0.071837821,-0.000941009,-0.001670469,0.009797044,0.012067173,0.002680331,0.027842203,-0.020568758
90,FZ352_E_myrtoidea_Plate5,FZ352_E_myrtoidea,FZ352,myrtoidea,Chile,1901,-33.3177778,-70.3255556,3,7.31E-16,1.29E-14,0.916691594,0.083308406,2.40E-22,0,-0.149721587,-0.008921137,2,2.96E-24,0.998336742,6.22E-46,1.04E-42,3.52E-18,0.001662554,0,0,7.05E-07,0.082776119,-0.009595003,-0.023316912,1,0.999999992,7.47E-11,1.08E-38,7.49E-67,3.86E-39,1.06E-24,0,8.09E-09,1.36E-11,0,0.044314249,0.012713942,0.006467366,-0.002066461,2,3.53E-14,1,6.33E-37,6.40E-39,8.38E-13,0,4.02E-12,4.35E-14,0,0.088273025,0.01243442,-0.031091016,0.014618716,0.019471817,1,1,4.35E-33,3.67E-10,3.76E-55,4.73E-56,0,1.57E-16,3.34E-16,0,-0.055203627,0.001991291,0.005770281,-0.00259423,0.00883,0.007737936,2,5.55E-18,1,9.28E-55,2.71E-17,0,5.83E-123,6.80E-21,1.71E-15,0,0,0.056123017,-0.000603403,-0.004325822,-0.002215094,0.00790129,0.004970335,-0.008059403,2,3.05E-19,1,2.26E-51,4.58E-17,0,2.13E-275,2.07E-16,1.02E-23,0,2.60E-167,0.069957106,-0.01009533,-0.008209951,0.013677796,0.001699728,0.004062954,0.03591593,-0.016107828
91,FZ496_E_myrtoidea_Plate4,FZ496_E_myrtoidea,FZ496,myrtoidea,Chile,342,-35.9208334,-71.3677778,3,8.49E-19,1.23E-17,0.977433083,0.022566917,5.44E-24,0,-0.16877299,0.00098667,2,4.57E-29,0.999969913,4.89E-56,1.75E-41,9.24E-21,1.84E-05,0,0,1.17E-05,0.092499993,0.00204603,-0.016718204,1,1,2.98E-12,6.37E-42,3.02E-78,6.73E-37,1.12E-26,0,6.89E-11,2.20E-10,0,0.048883951,0.004867586,0.004705213,-0.005695778,2,4.35E-16,1,9.13E-40,5.81E-36,5.68E-14,0,3.48E-15,2.49E-13,0,0.099423486,0.002153455,-0.021177165,0.003707732,0.017655874,1,1,9.39E-38,3.85E-11,2.66E-59,2.11E-53,0,2.88E-16,1.04E-20,0,-0.059395563,-0.002956045,-0.001038714,0.001140588,0.005801036,0.004793444,2,6.61E-20,1,1.35E-59,5.33E-19,0,2.14E-117,1.76E-19,6.01E-20,0,0,0.059150219,0.004060231,-0.002457902,0.001675303,0.008935239,0.001575379,0.006479075,2,3.57E-22,1,6.35E-60,1.23E-19,0,2.23E-265,5.15E-22,2.74E-23,0,1.32E-173,0.082031726,-0.002236695,-0.009911358,0.013084474,0.005224498,0.006234277,0.015504289,-0.006901167
92,FZ497_E_myrtoidea_Plate4,FZ497_E_myrtoidea,FZ497,myrtoidea,Chile,342,-35.92055556,-71.36777778,3,1.37E-15,4.37E-14,0.879584368,0.120415632,1.11E-22,0,-0.14864475,-0.014289941,2,1.50E-24,0.99939371,1.80E-47,1.06E-40,2.40E-18,0.000604139,0,0,2.15E-06,0.082256854,-0.004766755,-0.020880909,1,0.999999969,2.92E-11,1.61E-38,5.44E-69,5.72E-37,6.41E-24,0,3.05E-08,5.76E-12,0,0.045025961,0.008448877,0.004336605,-0.001043139,2,2.24E-14,1,8.34E-38,5.87E-36,1.47E-12,0,1.83E-11,8.76E-14,0,0.089449288,0.00815658,-0.021339181,0.013452458,0.023811206,1,1,2.91E-34,1.77E-10,8.92E-56,3.48E-54,0,5.96E-17,4.52E-16,0,-0.055509352,0.00016607,0.003014857,-0.00514197,0.005409292,-0.001705545,2,1.30E-18,1,5.62E-56,4.17E-17,0,6.37E-119,6.75E-21,1.69E-15,0,0,0.055737931,0.000737624,-0.003414795,-0.005813665,0.008374659,-0.00444023,0.004541926,2,3.91E-21,1,1.39E-54,5.03E-18,0,6.41E-271,8.47E-18,2.61E-25,0,4.82E-173,0.076511608,-0.007948708,-0.008851182,0.009491321,0.000336737,0.003623334,0.023108493,-0.003140833
93,FZ542_E_myrtoidea_Plate1,FZ542_E_myrtoidea,FZ542,myrtoidea,Chile,920,-33.72972222,-70.47083333,4,4.83E-10,2.76E-09,0.000149493,0.999850504,6.83E-18,0,-0.107931666,-0.01651498,6,7.04E-18,0.086561267,1.08E-35,1.06E-33,2.18E-12,0.912033093,1.57E-265,0,0.001405641,0.067457128,-0.005035412,-0.009499697,1,0.999324592,3.41E-06,2.28E-26,4.68E-53,4.96E-29,1.36E-17,0,0.00066639,5.61E-06,0,0.035662866,0.008135244,0.001933263,-0.005285017,2,5.03E-10,0.999999945,5.95E-27,3.30E-30,6.62E-09,0,6.72E-09,4.14E-08,0,0.073833876,0.010509193,-0.023951666,5.53E-05,0.016542531,1,0.999993883,2.58E-25,6.07E-06,1.64E-41,2.01E-46,0,4.91E-08,7.41E-10,0,-0.046717298,0.003617922,0.001675961,-0.0001083,-0.000539099,0.002923023,2,1.05E-13,1,1.10E-42,5.57E-12,0,8.90E-110,2.25E-11,9.17E-11,0,0,0.048030012,-0.002823633,-0.001140792,0.00020136,0.00024293,-0.000398138,0.002144023,2,1.17E-15,1,4.25E-42,1.19E-12,0,1.12E-252,1.52E-12,7.73E-14,0,3.10E-153,0.062854854,-0.011258956,-0.006269446,0.009330795,0.012602835,-0.001438446,0.016803923,-0.012014229
94,FZ544_E_myrtoidea_Plate4,FZ544_E_myrtoidea,FZ544,myrtoidea,Chile,920,-33.73,-70.4711111,3,8.40E-19,3.73E-18,0.957848868,0.042151132,8.49E-23,0,-0.170679678,0.011753193,2,7.98E-29,0.99994606,4.07E-60,5.81E-38,5.89E-21,1.51E-05,0,0,3.88E-05,0.092428019,0.010404928,-0.020181483,1,1,4.89E-12,6.08E-44,1.63E-78,9.33E-35,1.66E-26,0,9.10E-11,3.61E-11,0,0.049727188,0.001535677,0.006786538,-0.003759347,2,2.20E-15,1,1.07E-39,2.73E-34,5.10E-14,0,1.82E-16,9.89E-14,0,0.100773575,-0.006632128,-0.025170703,0.003824604,0.008641037,1,1,1.06E-36,1.46E-10,2.31E-60,1.84E-50,0,1.45E-17,1.01E-21,0,-0.058757581,-0.006365544,-0.000179199,0.003256161,0.010979385,0.006499314,2,2.04E-19,1,4.66E-59,1.92E-18,0,1.59E-109,5.67E-21,8.87E-21,0,0,0.058552762,0.006875411,-0.000345313,0.003082489,0.013910434,-0.002410027,0.005896812,2,3.43E-21,1,1.51E-57,1.85E-19,0,1.80E-248,6.47E-23,4.31E-25,0,1.89E-163,0.081199747,0.002498428,-0.002592076,0.019395542,-0.001235928,0.00153867,0.01687472,-0.014909832
95,FZ429_E_florida_Plate1,FZ429_E_florida,FZ429,florida,Chile,1049,-38.5769445,-71.6288889,5,3.45E-10,1.01E-21,4.81E-126,2.66E-08,0.999999973,5.94E-76,0.06346928,0.182088371,4,1.37E-25,2.75E-155,2.26E-94,1,2.40E-19,5.05E-31,1.08E-59,0,2.22E-47,-0.037595087,0.09895505,0.012577412,5,1.07E-146,9.64E-09,5.33E-47,2.30E-58,0.99999999,2.76E-22,7.26E-90,2.82E-45,9.18E-48,0,-0.012610067,-0.052553945,0.015425829,-0.000744252,4,7.36E-12,4.69E-150,1.12E-41,1,1.88E-12,2.22E-85,9.22E-64,6.36E-49,0,-0.009485548,-0.090398942,0.069453234,-0.018441923,-0.015074243,5,4.48E-212,4.91E-33,6.42E-10,1.55E-75,0.999999999,2.48E-125,2.13E-86,5.84E-96,0,0.01867779,-0.059392457,-0.024082815,0.001672634,-0.000972771,-0.01056808,6,1.44E-23,3.68E-204,2.94E-83,8.36E-23,2.56E-129,1,7.73E-90,4.20E-94,0,4.93E-42,-0.020049327,0.059534392,0.026066092,0.000993112,0.002275079,-0.006712603,0.002067615,6,4.01E-24,2.22E-215,9.04E-87,2.52E-27,4.80E-109,1,1.67E-95,5.20E-94,0,2.65E-25,-0.011611109,0.081691587,0.0377716,-0.027902695,0.004717291,0.014707638,-0.007161763,0.003453192
96,FZ430_E_florida_Plate4,FZ430_E_florida,FZ430,florida,Chile,1055,-38.5769445,-71.6288889,5,4.14E-09,4.38E-20,1.14E-117,8.61E-08,0.99999991,2.33E-60,0.060034215,0.170165807,4,2.44E-23,2.10E-144,3.17E-90,1,9.68E-19,6.66E-29,1.24E-49,0,5.64E-45,-0.034777723,0.09485641,0.004537773,5,3.50E-137,2.58E-08,1.24E-45,2.12E-54,0.999999974,5.67E-20,2.43E-82,1.27E-40,2.03E-47,0,-0.010262325,-0.050550654,0.014726238,0.004611396,4,4.23E-11,9.46E-141,4.13E-39,1,4.57E-12,4.92E-78,6.81E-60,2.71E-47,0,-0.005525365,-0.08899608,0.062629895,-0.015970833,-0.023376838,5,2.55E-201,1.64E-31,1.44E-09,4.04E-72,0.999999999,3.49E-113,9.51E-84,1.24E-91,0,0.017242678,-0.057575109,-0.023306595,0.003980774,0.005236558,-0.009385513,6,1.70E-22,1.13E-192,2.76E-79,2.96E-22,8.26E-115,1,4.37E-89,7.44E-89,0,8.52E-48,-0.019014699,0.057218098,0.024572189,0.00119749,0.010367338,-0.006936933,2.27E-05,6,5.83E-24,4.76E-207,4.29E-85,1.36E-27,1.20E-100,1,4.68E-95,1.73E-94,0,1.15E-26,-0.008981233,0.081307773,0.037785628,-0.020584742,-0.001474288,0.011237592,-0.004784845,0.013531133
97,FZ431_E_florida_Plate1,FZ431_E_florida,FZ431,florida,Chile,1055,-38.57694444,-71.62888889,5,0.000126048,3.25E-12,1.52E-59,0.007540262,0.992333691,7.78E-60,0.0032869,0.112097399,4,6.22E-14,3.97E-84,2.20E-63,1,9.12E-12,3.24E-15,2.58E-35,0,6.16E-25,-0.009251931,0.06987782,-0.000494517,5,3.90E-89,4.92E-05,1.14E-35,3.98E-37,0.999950844,7.91E-16,2.98E-61,1.39E-25,4.13E-32,0,-0.001814803,-0.036718059,0.016432407,0.003168234,4,1.08E-07,4.32E-98,8.46E-34,0.999999886,5.06E-09,1.44E-57,2.53E-40,2.58E-34,0,0.002873962,-0.072098326,0.049235912,-0.003391058,0.000560626,5,2.23E-143,4.72E-22,7.68E-07,1.09E-61,0.999999232,1.41E-77,1.38E-59,8.23E-64,0,0.00789274,-0.049321604,-0.011389543,-0.000216867,-0.001709489,-0.006573909,6,4.97E-14,1.99E-137,4.15E-68,1.29E-15,5.46E-64,1,3.57E-62,6.68E-63,0,2.87E-44,-0.010108728,0.05021176,0.012399097,-0.00272613,0.001661463,-0.006155289,0.001247452,6,1.99E-13,6.98E-152,8.32E-71,6.28E-18,3.28E-55,1,7.46E-68,3.64E-66,0,1.16E-18,-0.003380755,0.070441067,0.018014287,-0.020884181,0.006077151,0.007999614,8.66E-05,0.007452123
98,FZ432_E_florida_Plate4,FZ432_E_florida,FZ432,florida,Chile,1070,-38.5775,-71.6258334,5,3.47E-10,7.33E-21,3.12E-99,6.64E-07,0.999999336,1.64E-87,0.027122881,0.172969382,4,1.44E-24,3.36E-128,5.91E-93,1,6.98E-20,5.08E-27,5.80E-63,0,5.89E-40,-0.01968022,0.096949572,-0.000834837,5,4.66E-120,1.57E-08,5.36E-47,1.15E-55,0.999999984,2.74E-21,1.45E-99,1.04E-37,3.01E-42,0,-0.003515878,-0.049391534,0.017420472,0.002498249,4,1.52E-11,1.76E-125,6.45E-43,1,3.57E-12,2.07E-92,3.05E-54,3.44E-44,0,0.005740901,-0.089089069,0.064674193,-0.007743224,-0.007419612,5,3.90E-184,8.04E-33,4.67E-10,4.86E-77,1,2.25E-135,3.54E-78,3.99E-86,0,0.00984845,-0.060052877,-0.020767588,0.000585803,0.001051625,-0.002665371,6,9.51E-23,1.17E-178,1.13E-84,4.23E-23,5.02E-125,1,6.55E-84,7.28E-85,0,1.62E-40,-0.011633414,0.060090939,0.021585534,-0.001165784,0.006719935,-0.001121926,-0.000211958,6,3.22E-23,2.40E-189,1.06E-86,3.62E-27,3.46E-104,1,2.82E-89,8.36E-89,0,1.17E-22,-0.001891406,0.08105739,0.032123123,-0.020234816,-0.000484819,0.021327948,0.003535447,0.012329281
99,FZ433_E_florida_Plate4,FZ433_E_florida,FZ433,florida,Chile,1070,-38.5775,-71.6258334,5,5.94E-09,4.47E-20,3.33E-124,5.02E-08,0.999999944,5.76E-58,0.069402426,0.171028086,4,3.99E-23,2.84E-151,7.54E-89,1,5.54E-18,1.47E-29,1.11E-47,0,1.56E-46,-0.040240151,0.093877236,0.01016182,5,1.85E-142,3.35E-08,6.66E-46,4.79E-54,0.999999966,4.77E-21,2.15E-76,5.02E-43,1.43E-47,0,-0.01265006,-0.05053628,0.016085614,0.001813151,4,4.19E-11,4.53E-145,2.08E-40,1,1.61E-11,1.15E-76,2.18E-58,1.31E-50,0,-0.007449762,-0.0864711,0.070604311,-0.006379686,-0.021256455,5,9.60E-210,6.14E-32,1.83E-09,2.06E-73,0.999999998,3.61E-113,8.18E-88,4.41E-92,0,0.019491116,-0.058234244,-0.023838109,-0.001680909,0.005491214,-0.005814337,6,1.78E-22,3.46E-198,2.69E-81,6.67E-22,4.28E-112,1,4.76E-88,2.11E-89,0,1.15E-48,-0.020374324,0.057930441,0.024013833,-0.001973072,0.004404335,-0.004940967,0.009070748,6,1.54E-23,2.00E-209,1.83E-86,4.35E-27,8.78E-95,1,1.02E-94,5.92E-90,0,9.77E-28,-0.009811108,0.081173682,0.032641453,-0.025279837,0.00683101,0.016498303,-0.01500855,0.009436839
100,FZ434_E_florida_Plate4,FZ434_E_florida,FZ434,florida,Chile,1100,-38.5772223,-71.6255556,5,6.82E-10,4.18E-21,3.96E-118,6.27E-08,0.999999937,4.48E-72,0.055313773,0.17693283,4,4.95E-25,5.96E-147,3.93E-93,1,2.33E-19,9.21E-30,5.62E-58,0,3.84E-45,-0.032926785,0.097744597,0.008910979,5,6.08E-139,7.39E-09,9.03E-46,3.13E-58,0.999999993,5.12E-21,5.21E-94,3.75E-42,1.32E-46,0,-0.009875861,-0.052044772,0.013380856,0.001435424,4,7.64E-12,1.71E-141,1.74E-39,1,4.47E-12,6.16E-91,2.16E-59,6.38E-48,0,-0.002604215,-0.08646966,0.06853152,-0.016679179,-0.023164388,5,6.96E-206,2.47E-33,4.44E-10,3.12E-73,1,2.52E-128,1.02E-84,9.31E-94,0,0.017170986,-0.05833223,-0.02603609,0.004877514,0.004810653,-0.001239476,6,3.92E-23,9.38E-195,1.82E-80,9.57E-23,3.47E-123,1,3.96E-87,9.33E-90,0,4.31E-42,-0.018172552,0.057973393,0.025478298,0.00309018,0.007873538,0.00056487,0.007957467,6,1.27E-23,2.04E-201,3.60E-84,4.91E-27,4.53E-99,1,1.39E-92,2.07E-89,0,1.21E-23,-0.006847944,0.07941434,0.034861671,-0.020634909,0.001883039,0.026292906,-0.011117032,0.013817107
101,FZ435_E_florida_Plate4,FZ435_E_florida,FZ435,florida,Chile,1121,-38.5772223,-71.6236111,5,1.62E-09,6.03E-21,4.80E-129,2.62E-08,0.999999972,3.08E-66,0.071760674,0.177417549,4,2.94E-24,7.94E-156,1.16E-93,1,2.50E-19,7.08E-31,1.07E-52,0,1.39E-48,-0.040649205,0.097761998,0.005217373,5,8.90E-146,2.40E-08,1.87E-47,2.12E-55,0.999999976,7.76E-21,7.59E-82,1.83E-43,9.48E-50,0,-0.012532114,-0.051808473,0.016242956,0.004387722,4,1.62E-11,1.04E-149,6.13E-42,1,6.54E-12,2.53E-80,4.54E-61,4.26E-51,0,-0.009321549,-0.088622177,0.072569814,-0.008933645,-0.01697503,5,2.98E-218,4.43E-33,5.86E-10,4.25E-77,0.999999999,1.83E-119,9.41E-90,5.13E-97,0,0.020417663,-0.06048574,-0.023365226,-0.000451306,0.002328231,-0.001779457,6,7.25E-23,6.18E-203,5.83E-83,1.07E-22,4.23E-118,1,4.92E-94,7.18E-91,0,5.03E-47,-0.021059028,0.059204521,0.024299819,-0.002958544,0.009909176,-0.00088996,0.000810242,6,4.79E-24,1.76E-214,3.47E-87,5.01E-28,2.81E-101,1,6.27E-96,1.17E-97,0,8.02E-28,-0.009893176,0.08275158,0.036758038,-0.023128746,-0.005702638,0.021255495,-0.009137417,0.005063101
